account_id,station,basetemp,nac_pre,nac_post,savings,site_number,base_post,nahc_post,cvnac_post,r2_post,nreads_post,begdate_post,enddate_post,lthdd_post,sebs_post,sehpdd_post,trefh_post,hpdd_post,senac_post,senahc_post,base_pre,nahc_pre,cvnac_pre,r2_pre,nreads_pre,begdate_pre,enddate_pre,lthdd_pre,sebs_pre,sehpdd_pre,trefh_pre,hpdd_pre,senac_pre,senahc_pre,iou_id,retrofit_start_date,retrofit_end_date,zipcode,ca_climate_zone,station_id,station_number,isvalid,station_name
SEHDPS1526388359,LOS-ANGELES-DOWNTOWN,63,,,,12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388359,10/10/11,2/28/12,91724,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526331746,LOS-ANGELES-DOWNTOWN,63,488,436,52.4491,13,94,341,0.07,0.972,5,27-Aug-12,27-Dec-12,1017,33,0.0328876,63,0.3355288,31,33,116,372,0.053,0.874,30,2-Mar-10,27-Jul-12,1017,36,0.0262973,63,0.3659753,26,27,SGHDPS1526331746,8/13/12,10/1/12,91107,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526215611,VAN-NUYS,63,632,404,227.9393,14,88,317,0.13,0.718,19,25-Jun-12,23-Dec-13,1289,62,0.0373495,63,0.2458351,53,48,145,487,0.11,0.631,28,26-Feb-10,24-May-12,1289,104,0.0566178,63,0.3778336,69,73,SGHDPS1526215611,6/11/12,9/20/12,91423,9,VAN-NUYS_722886,722886,1,VAN-NUYS
SEHDPS1526388932,LOS-ANGELES-DOWNTOWN,63,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388932,8/9/11,9/17/11,91790,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SEHDPS1526388512,VAN-NUYS,63,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388512,12/1/11,2/15/12,91321,9,VAN-NUYS_722886,722886,1,VAN-NUYS
9264652903,CAMP-PENDLETON,63,708,721,-13.53278,17,153,568,0.054,0.965,10,8-Jun-12,11-Mar-13,1828,49,0.0209667,63,0.3108997,39,38,121,587,0.028,0.948,40,9-Feb-09,9-May-12,1828,31,0.0121626,63,0.3209701,20,22,1386,5/22/12,6/19/12,92128,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
5708455284,CAMP-PENDLETON,63,571,539,32.95313,18b,191,348,0.025,0.986,11,8-May-12,8-Mar-13,1828,17,0.0075989,63,0.1903446,13,14,190,381,0.036,0.958,15,8-Feb-11,6-Apr-12,1828,34,0.0121423,63,0.2085843,21,22,5708455284,4/26/12,6/1/12,92040,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
9069281964,SAN-DIEGO-MONTGOMER,63,503,412,91.16919,19b,145,266,0.028,0.985,11,7-May-12,7-Mar-13,1283,15,0.008537,63,0.2076988,12,11,136,367,0.023,0.957,39,5-Feb-09,5-Apr-12,1283,17,0.0099499,63,0.2858817,11,13,9069281964,4/10/12,7/30/12,92115,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
E3RCZ8,LIVERMORE,63,659,349,310.1296,2,43,306,0.019,0.989,22,15-Jul-11,11-Apr-13,2550,10,0.0028379,63,0.1198852,7,7,-5,664,0.086,0.854,17,12-Feb-10,14-Jun-11,2550,98,0.0278346,63,0.2605454,57,71,E3RCZ8,6/15/11,9/10/11,94526,12,LIVERMORE_724927,724927,1,LIVERMORE
9608731398,SAN-DIEGO-MONTGOMER,63,471,480,-8.614624,20,119,361,0.023,0.994,10,23-May-12,22-Feb-13,1283,14,0.0079779,63,0.281341,11,10,132,340,0.032,0.916,39,24-Feb-09,24-Apr-12,1283,22,0.0131526,63,0.2646925,15,17,1351,5/2/12,5/23/12,92117,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
NKP4ZU,CONCORD,63,826,609,217.0884,3,249,361,0.049,0.922,19,5-Oct-11,4-Apr-13,2122,44,0.0119707,63,0.1699993,30,25,353,474,0.034,0.898,32,4-Feb-09,6-Sep-11,2122,41,0.0137649,63,0.2231961,28,29,NKP4ZU,10/1/11,11/21/11,94556,12,CONCORD_724936,724936,1,CONCORD
OVYM2X,OAKLAND,63,691,471,219.1053,4,87,384,0.055,0.862,19,21-Sep-11,21-Mar-13,2426,49,0.0153887,63,0.1584909,26,37,35,655,0.046,0.866,32,21-Jan-09,22-Aug-11,2426,58,0.0193776,63,0.2700892,32,47,OVYM2X,8/23/11,10/27/11,94619,3,OAKLAND_724930,724930,1,OAKLAND
4GY9LD,SAN-JOSE-INTL,63,471,423,47.84943,5,45,377,0.044,0.954,22,1-Jul-11,30-Mar-13,1999,27,0.009304,63,0.1887917,19,19,134,336,0.045,0.874,29,29-Jan-09,1-Jun-11,1999,34,0.0122676,63,0.1682355,21,25,4GY9LD,6/16/11,9/9/11,94087,4,SAN-JOSE-INTL_724945,724945,1,SAN-JOSE-INTL
FBDDJ3,NAPA-CO,63,533,478,55.32355,6,-60,539,0.069,0.933,15,30-Jan-12,31-Mar-13,2761,57,0.014516,63,0.1950441,33,40,-87,621,0.049,0.913,36,29-Jan-09,29-Dec-11,2761,44,0.0118875,63,0.2248431,26,33,FBDDJ3,1/17/12,2/15/12,94903,2,NAPA-CO_724955,724955,1,NAPA-CO
S812VL,SAN-JOSE-REID,63,1013,852,160.9589,8,166,686,0.027,0.98,14,12-Feb-12,13-Mar-13,2137,30,0.0134029,63,0.321048,23,29,181,832,0.058,0.777,37,12-Jan-09,11-Jan-12,2137,76,0.0352872,63,0.3893581,59,75,S812VL,1/21/12,3/16/12,95120,4,SAN-JOSE-REID_724946,724946,1,SAN-JOSE-REID
8WZD1Z,CONCORD,63,695,464,230.1331,9,111,353,0.041,0.96,21,2-Aug-11,1-Apr-13,2122,27,0.0077624,63,0.1665034,19,16,129,565,0.043,0.924,30,1-Feb-09,4-Jul-11,2122,45,0.0144131,63,0.2662868,30,31,8WZD1Z,8/2/11,10/14/11,94597,12,CONCORD_724936,724936,1,CONCORD
9IC5HT,MARYSVILLE-BEALE-AFB,64,853,802,50.67224,1,336,467,0.044,0.925,21,17-Aug-11,17-Apr-13,2407,51,0.0126599,64,0.1939026,36,30,288,565,0.028,0.955,30,17-Feb-09,19-Jul-11,2407,35,0.0096103,64,0.2346061,24,23,9IC5HT,8/2/11,10/25/11,95765,11,MARYSVILLE-BEALE-AFB_724837,724837,1,MARYSVILLE-BEALE-AFB
SEHDPS1526388264,SANDBERG,64,,,,11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388264,8/24/11,7/27/12,91016,9,SANDBERG_723830,723830,1,SANDBERG
SEHDPS1526388359,LOS-ANGELES-DOWNTOWN,64,,,,12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388359,10/10/11,2/28/12,91724,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526331746,LOS-ANGELES-DOWNTOWN,64,489,431,58.16452,13,88,343,0.093,0.951,5,27-Aug-12,27-Dec-12,1214,44,0.0369782,64,0.2822664,40,45,98,392,0.056,0.862,30,2-Mar-10,27-Jul-12,1214,39,0.0244163,64,0.3226429,27,30,SGHDPS1526331746,8/13/12,10/1/12,91107,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526215611,VAN-NUYS,64,631,410,220.9516,14,80,331,0.131,0.709,19,25-Jun-12,23-Dec-13,1477,63,0.0347954,64,0.2237711,54,51,122,509,0.11,0.633,28,26-Feb-10,24-May-12,1477,106,0.0515039,64,0.3446486,69,76,SGHDPS1526215611,6/11/12,9/20/12,91423,9,VAN-NUYS_722886,722886,1,VAN-NUYS
SEHDPS1526388932,LOS-ANGELES-DOWNTOWN,64,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388932,8/9/11,9/17/11,91790,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SEHDPS1526388512,VAN-NUYS,64,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388512,12/1/11,2/15/12,91321,9,VAN-NUYS_722886,722886,1,VAN-NUYS
9264652903,CAMP-PENDLETON,64,703,731,-28.42291,17,132,599,0.044,0.976,10,8-Jun-12,11-Mar-13,2066,42,0.0160899,64,0.2898748,32,33,82,621,0.028,0.948,40,9-Feb-09,9-May-12,2066,32,0.0114628,64,0.3006131,20,24,1386,5/22/12,6/19/12,92128,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
5708455284,CAMP-PENDLETON,64,572,541,31.08868,18b,177,364,0.03,0.98,11,8-May-12,8-Mar-13,2066,21,0.0084874,64,0.1760242,16,18,172,400,0.04,0.948,15,8-Feb-11,6-Apr-12,2066,39,0.0125646,64,0.1935501,23,26,5708455284,4/26/12,6/1/12,92040,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
9069281964,SAN-DIEGO-MONTGOMER,64,503,415,87.97729,19b,128,287,0.033,0.978,11,7-May-12,7-Mar-13,1509,18,0.0094306,64,0.1900839,14,14,114,389,0.024,0.95,39,5-Feb-09,5-Apr-12,1509,19,0.0097154,64,0.2575917,12,15,9069281964,4/10/12,7/30/12,92115,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
E3RCZ8,LIVERMORE,64,651,349,301.7913,2,31,318,0.019,0.988,22,15-Jul-11,11-Apr-13,2794,10,0.0027846,64,0.1139472,7,8,-45,696,0.088,0.85,17,12-Feb-10,14-Jun-11,2794,103,0.0270882,64,0.2492591,58,76,E3RCZ8,6/15/11,9/10/11,94526,12,LIVERMORE_724927,724927,1,LIVERMORE
9608731398,SAN-DIEGO-MONTGOMER,64,471,486,-15.18839,20,95,391,0.019,0.996,10,23-May-12,22-Feb-13,1509,12,0.0059386,64,0.2590272,9,9,109,361,0.032,0.912,39,24-Feb-09,24-Apr-12,1509,24,0.0122471,64,0.239356,15,18,1351,5/2/12,5/23/12,92117,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
NKP4ZU,CONCORD,64,826,610,216.2507,3,228,381,0.049,0.922,19,5-Oct-11,4-Apr-13,2350,45,0.011464,64,0.1622331,30,27,331,495,0.034,0.897,32,4-Feb-09,6-Sep-11,2350,42,0.0130043,64,0.2106789,28,31,NKP4ZU,10/1/11,11/21/11,94556,12,CONCORD_724936,724936,1,CONCORD
OVYM2X,OAKLAND,64,692,471,221.3587,4,44,427,0.056,0.856,19,21-Sep-11,21-Mar-13,2751,54,0.0154359,64,0.1551961,26,42,-27,719,0.047,0.858,32,21-Jan-09,22-Aug-11,2751,64,0.0194076,64,0.261459,32,53,OVYM2X,8/23/11,10/27/11,94619,3,OAKLAND_724930,724930,1,OAKLAND
4GY9LD,SAN-JOSE-INTL,64,469,423,45.3161,5,25,398,0.048,0.945,22,1-Jul-11,30-Mar-13,2240,30,0.0095755,64,0.1778035,20,21,117,352,0.048,0.86,29,29-Jan-09,1-Jun-11,2240,38,0.0122151,64,0.1570259,22,27,4GY9LD,6/16/11,9/9/11,94087,4,SAN-JOSE-INTL_724945,724945,1,SAN-JOSE-INTL
FBDDJ3,NAPA-CO,64,530,475,55.26532,6,-105,580,0.071,0.929,15,30-Jan-12,31-Mar-13,3052,61,0.0146159,64,0.1901818,34,45,-138,668,0.05,0.909,36,29-Jan-09,29-Dec-11,3052,48,0.0119062,64,0.2189445,27,36,FBDDJ3,1/17/12,2/15/12,94903,2,NAPA-CO_724955,724955,1,NAPA-CO
S812VL,SAN-JOSE-REID,64,1005,845,160.7368,8,145,699,0.027,0.979,14,12-Feb-12,13-Mar-13,2370,31,0.0124209,64,0.2950991,23,29,154,851,0.058,0.784,37,12-Jan-09,11-Jan-12,2370,76,0.0318763,64,0.3592615,58,76,S812VL,1/21/12,3/16/12,95120,4,SAN-JOSE-REID_724946,724946,1,SAN-JOSE-REID
8WZD1Z,CONCORD,64,693,467,225.7143,9,96,371,0.043,0.956,21,2-Aug-11,1-Apr-13,2350,29,0.0077788,64,0.15785,20,18,102,591,0.044,0.919,30,1-Feb-09,4-Jul-11,2350,48,0.0141442,64,0.2514614,31,33,8WZD1Z,8/2/11,10/14/11,94597,12,CONCORD_724936,724936,1,CONCORD
9IC5HT,MARYSVILLE-BEALE-AFB,65,852,804,48.70612,1,322,482,0.045,0.921,21,17-Aug-11,17-Apr-13,2614,53,0.0123597,65,0.1843697,36,32,273,579,0.03,0.947,30,17-Feb-09,19-Jul-11,2614,39,0.0098907,65,0.2215321,26,26,9IC5HT,8/2/11,10/25/11,95765,11,MARYSVILLE-BEALE-AFB_724837,724837,1,MARYSVILLE-BEALE-AFB
SEHDPS1526388264,SANDBERG,65,,,,11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388264,8/24/11,7/27/12,91016,9,SANDBERG_723830,723830,1,SANDBERG
SEHDPS1526388359,LOS-ANGELES-DOWNTOWN,65,,,,12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388359,10/10/11,2/28/12,91724,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526331746,LOS-ANGELES-DOWNTOWN,65,489,429,59.98972,13,82,347,0.111,0.931,5,27-Aug-12,27-Dec-12,1427,53,0.0383241,65,0.2430525,48,55,80,409,0.059,0.844,30,2-Mar-10,27-Jul-12,1427,42,0.0232751,65,0.2864527,29,33,SGHDPS1526331746,8/13/12,10/1/12,91107,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526215611,VAN-NUYS,65,628,415,212.9422,14,72,343,0.132,0.699,19,25-Jun-12,23-Dec-13,1675,65,0.0325405,65,0.2045891,55,55,96,531,0.11,0.632,28,26-Feb-10,24-May-12,1675,109,0.047495,65,0.3172663,69,80,SGHDPS1526215611,6/11/12,9/20/12,91423,9,VAN-NUYS_722886,722886,1,VAN-NUYS
SEHDPS1526388932,LOS-ANGELES-DOWNTOWN,65,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388932,8/9/11,9/17/11,91790,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SEHDPS1526388512,VAN-NUYS,65,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388512,12/1/11,2/15/12,91321,9,VAN-NUYS_722886,722886,1,VAN-NUYS
9264652903,CAMP-PENDLETON,65,697,739,-42.21906,17,107,631,0.036,0.983,10,8-Jun-12,11-Mar-13,2317,35,0.0124898,65,0.272534,27,29,38,659,0.03,0.944,40,9-Feb-09,9-May-12,2317,34,0.0112485,65,0.284217,21,26,1386,5/22/12,6/19/12,92128,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
5708455284,CAMP-PENDLETON,65,572,542,29.84796,18b,162,380,0.035,0.971,11,8-May-12,8-Mar-13,2317,25,0.0093753,65,0.1641088,19,22,152,420,0.044,0.937,15,8-Feb-11,6-Apr-12,2317,44,0.0130571,65,0.1811426,25,30,5708455284,4/26/12,6/1/12,92040,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
9069281964,SAN-DIEGO-MONTGOMER,65,502,416,85.97696,19b,110,306,0.042,0.966,11,7-May-12,7-Mar-13,1754,24,0.0109374,65,0.1746888,17,19,90,412,0.027,0.94,39,5-Feb-09,5-Apr-12,1754,22,0.0097641,65,0.2351382,13,17,9069281964,4/10/12,7/30/12,92115,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
E3RCZ8,LIVERMORE,65,643,349,294.0029,2,17,332,0.021,0.986,22,15-Jul-11,11-Apr-13,3047,11,0.0028666,65,0.1089908,7,9,-87,731,0.091,0.845,17,12-Feb-10,14-Jun-11,3047,109,0.0265281,65,0.2397756,59,81,E3RCZ8,6/15/11,9/10/11,94526,12,LIVERMORE_724927,724927,1,LIVERMORE
9608731398,SAN-DIEGO-MONTGOMER,65,470,490,-19.9425,20,71,419,0.027,0.991,10,23-May-12,22-Feb-13,1754,17,0.0079804,65,0.2390537,13,14,86,384,0.034,0.905,39,24-Feb-09,24-Apr-12,1754,26,0.011692,65,0.2191645,16,21,1351,5/2/12,5/23/12,92117,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
NKP4ZU,CONCORD,65,825,609,215.4998,3,206,403,0.049,0.92,19,5-Oct-11,4-Apr-13,2589,47,0.0111202,65,0.15563,30,29,307,518,0.034,0.896,32,4-Feb-09,6-Sep-11,2589,44,0.0124675,65,0.1999353,28,32,NKP4ZU,10/1/11,11/21/11,94556,12,CONCORD_724936,724936,1,CONCORD
OVYM2X,OAKLAND,65,693,471,222.0119,4,2,470,0.057,0.85,19,21-Sep-11,21-Mar-13,3088,59,0.0155319,65,0.1521633,27,48,-95,789,0.048,0.852,32,21-Jan-09,22-Aug-11,3088,70,0.0194634,65,0.2554067,33,60,OVYM2X,8/23/11,10/27/11,94619,3,OAKLAND_724930,724930,1,OAKLAND
4GY9LD,SAN-JOSE-INTL,65,467,423,43.42468,5,0,423,0.051,0.938,22,1-Jul-11,30-Mar-13,2498,34,0.0097661,65,0.169349,22,24,96,371,0.05,0.846,29,29-Jan-09,1-Jun-11,2498,41,0.0121702,65,0.1483947,23,30,4GY9LD,6/16/11,9/9/11,94087,4,SAN-JOSE-INTL_724945,724945,1,SAN-JOSE-INTL
FBDDJ3,NAPA-CO,65,527,472,55.36127,6,-155,627,0.074,0.926,15,30-Jan-12,31-Mar-13,3357,66,0.0146749,65,0.1866775,35,49,-193,720,0.052,0.905,36,29-Jan-09,29-Dec-11,3357,51,0.0119444,65,0.2144698,27,40,FBDDJ3,1/17/12,2/15/12,94903,2,NAPA-CO_724955,724955,1,NAPA-CO
S812VL,SAN-JOSE-REID,65,999,839,159.8741,8,126,713,0.029,0.976,14,12-Feb-12,13-Mar-13,2614,33,0.0123299,65,0.2727764,25,32,128,871,0.057,0.788,37,12-Jan-09,11-Jan-12,2614,77,0.0292028,65,0.3331776,57,76,S812VL,1/21/12,3/16/12,95120,4,SAN-JOSE-REID_724946,724946,1,SAN-JOSE-REID
8WZD1Z,CONCORD,65,690,469,221.2147,9,79,390,0.045,0.951,21,2-Aug-11,1-Apr-13,2589,31,0.007838,65,0.1505664,21,20,71,619,0.046,0.913,30,1-Feb-09,4-Jul-11,2589,51,0.0139853,65,0.2390459,32,36,8WZD1Z,8/2/11,10/14/11,94597,12,CONCORD_724936,724936,1,CONCORD
9IC5HT,MARYSVILLE-BEALE-AFB,66,852,804,47.28333,1,307,497,0.047,0.917,21,17-Aug-11,17-Apr-13,2826,55,0.0121746,66,0.1758222,37,34,259,593,0.033,0.938,30,17-Feb-09,19-Jul-11,2826,42,0.0101558,66,0.2097856,28,29,9IC5HT,8/2/11,10/25/11,95765,11,MARYSVILLE-BEALE-AFB_724837,724837,1,MARYSVILLE-BEALE-AFB
SEHDPS1526388264,SANDBERG,66,,,,11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388264,8/24/11,7/27/12,91016,9,SANDBERG_723830,723830,1,SANDBERG
SEHDPS1526388359,LOS-ANGELES-DOWNTOWN,66,,,,12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388359,10/10/11,2/28/12,91724,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526331746,LOS-ANGELES-DOWNTOWN,66,490,430,60.02756,13,76,353,0.127,0.91,5,27-Aug-12,27-Dec-12,1659,62,0.0386419,66,0.2128232,55,64,62,428,0.063,0.824,30,2-Mar-10,27-Jul-12,1659,47,0.0225158,66,0.2577534,31,37,SGHDPS1526331746,8/13/12,10/1/12,91107,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526215611,VAN-NUYS,66,624,419,205.5213,14,64,354,0.134,0.689,19,25-Jun-12,23-Dec-13,1884,67,0.0306329,66,0.1881297,56,58,70,554,0.112,0.629,28,26-Feb-10,24-May-12,1884,113,0.0443246,66,0.2940786,70,84,SGHDPS1526215611,6/11/12,9/20/12,91423,9,VAN-NUYS_722886,722886,1,VAN-NUYS
SEHDPS1526388932,LOS-ANGELES-DOWNTOWN,66,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388932,8/9/11,9/17/11,91790,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SEHDPS1526388512,VAN-NUYS,66,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388512,12/1/11,2/15/12,91321,9,VAN-NUYS_722886,722886,1,VAN-NUYS
9264652903,CAMP-PENDLETON,66,692,745,-52.91479,17,77,668,0.032,0.987,10,8-Jun-12,11-Mar-13,2587,32,0.0105287,66,0.2582893,24,27,-9,700,0.031,0.937,40,9-Feb-09,9-May-12,2587,38,0.0113467,66,0.2707466,22,29,1386,5/22/12,6/19/12,92128,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
5708455284,CAMP-PENDLETON,66,572,543,28.677,18b,144,399,0.041,0.962,11,8-May-12,8-Mar-13,2587,30,0.010217,66,0.1543532,22,26,128,444,0.048,0.926,15,8-Feb-11,6-Apr-12,2587,49,0.0134886,66,0.1716135,28,35,5708455284,4/26/12,6/1/12,92040,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
9069281964,SAN-DIEGO-MONTGOMER,66,500,417,82.47455,19b,93,324,0.052,0.948,11,7-May-12,7-Mar-13,2011,31,0.0125474,66,0.1610869,21,25,61,439,0.029,0.93,39,5-Feb-09,5-Apr-12,2011,24,0.0098221,66,0.2181406,14,20,9069281964,4/10/12,7/30/12,92115,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
E3RCZ8,LIVERMORE,66,636,349,287.4636,2,2,347,0.023,0.984,22,15-Jul-11,11-Apr-13,3314,12,0.0029934,66,0.1048289,8,10,-132,769,0.094,0.84,17,12-Feb-10,14-Jun-11,3314,115,0.0261019,66,0.2319256,60,87,E3RCZ8,6/15/11,9/10/11,94526,12,LIVERMORE_724927,724927,1,LIVERMORE
9608731398,SAN-DIEGO-MONTGOMER,66,467,493,-25.41678,20,48,445,0.041,0.98,10,23-May-12,22-Feb-13,2011,27,0.0112118,66,0.2212193,20,23,58,409,0.035,0.897,39,24-Feb-09,24-Apr-12,2011,28,0.0113501,66,0.2035306,17,23,1351,5/2/12,5/23/12,92117,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
NKP4ZU,CONCORD,66,823,608,215.2283,3,182,426,0.05,0.918,19,5-Oct-11,4-Apr-13,2838,49,0.0109244,66,0.1502501,30,31,281,542,0.035,0.893,32,4-Feb-09,6-Sep-11,2838,45,0.0120504,66,0.19112,29,34,NKP4ZU,10/1/11,11/21/11,94556,12,CONCORD_724936,724936,1,CONCORD
OVYM2X,OAKLAND,66,695,472,222.6168,4,-42,514,0.058,0.844,19,21-Sep-11,21-Mar-13,3433,64,0.0156244,66,0.1497149,27,54,-166,860,0.049,0.846,32,21-Jan-09,22-Aug-11,3433,76,0.0195553,66,0.2506129,34,67,OVYM2X,8/23/11,10/27/11,94619,3,OAKLAND_724930,724930,1,OAKLAND
4GY9LD,SAN-JOSE-INTL,66,465,423,42.51669,5,-29,452,0.054,0.931,22,1-Jul-11,30-Mar-13,2773,37,0.0098946,66,0.1629823,23,27,72,393,0.052,0.835,29,29-Jan-09,1-Jun-11,2773,44,0.0121078,66,0.1416556,24,34,4GY9LD,6/16/11,9/9/11,94087,4,SAN-JOSE-INTL_724945,724945,1,SAN-JOSE-INTL
FBDDJ3,NAPA-CO,66,524,468,55.64838,6,-207,676,0.075,0.923,15,30-Jan-12,31-Mar-13,3671,71,0.0147382,66,0.1840903,35,54,-250,775,0.053,0.901,36,29-Jan-09,29-Dec-11,3671,55,0.0119741,66,0.2110082,28,44,FBDDJ3,1/17/12,2/15/12,94903,2,NAPA-CO_724955,724955,1,NAPA-CO
S812VL,SAN-JOSE-REID,66,997,837,159.5436,8,107,730,0.032,0.971,14,12-Feb-12,13-Mar-13,2876,37,0.0126094,66,0.2538171,27,36,103,893,0.057,0.79,37,12-Jan-09,11-Jan-12,2876,78,0.0270854,66,0.3105803,57,78,S812VL,1/21/12,3/16/12,95120,4,SAN-JOSE-REID_724946,724946,1,SAN-JOSE-REID
8WZD1Z,CONCORD,66,687,469,217.9181,9,58,411,0.047,0.946,21,2-Aug-11,1-Apr-13,2838,34,0.0079305,66,0.1447186,22,23,37,649,0.048,0.907,30,1-Feb-09,4-Jul-11,2838,55,0.0138579,66,0.2287165,33,39,8WZD1Z,8/2/11,10/14/11,94597,12,CONCORD_724936,724936,1,CONCORD
9IC5HT,MARYSVILLE-BEALE-AFB,67,850,805,45.26666,1,294,511,0.048,0.911,21,17-Aug-11,17-Apr-13,3042,58,0.0120519,67,0.1680137,39,37,243,607,0.035,0.93,30,17-Feb-09,19-Jul-11,3042,46,0.0103766,67,0.1994043,30,32,9IC5HT,8/2/11,10/25/11,95765,11,MARYSVILLE-BEALE-AFB_724837,724837,1,MARYSVILLE-BEALE-AFB
SEHDPS1526388264,SANDBERG,67,,,,11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388264,8/24/11,7/27/12,91016,9,SANDBERG_723830,723830,1,SANDBERG
SEHDPS1526388359,LOS-ANGELES-DOWNTOWN,67,,,,12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388359,10/10/11,2/28/12,91724,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526331746,LOS-ANGELES-DOWNTOWN,67,488,432,56.11377,13,72,360,0.14,0.891,5,27-Aug-12,27-Dec-12,1908,69,0.0381773,67,0.1888022,61,73,38,450,0.066,0.804,30,2-Mar-10,27-Jul-12,1908,51,0.0220134,67,0.2358783,32,42,SGHDPS1526331746,8/13/12,10/1/12,91107,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526215611,VAN-NUYS,67,620,421,199.0166,14,55,366,0.136,0.678,19,25-Jun-12,23-Dec-13,2104,70,0.0291073,67,0.174074,57,61,42,578,0.113,0.626,28,26-Feb-10,24-May-12,2104,117,0.0416712,67,0.2748333,70,88,SGHDPS1526215611,6/11/12,9/20/12,91423,9,VAN-NUYS_722886,722886,1,VAN-NUYS
SEHDPS1526388932,LOS-ANGELES-DOWNTOWN,67,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388932,8/9/11,9/17/11,91790,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SEHDPS1526388512,VAN-NUYS,67,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388512,12/1/11,2/15/12,91321,9,VAN-NUYS_722886,722886,1,VAN-NUYS
